date,pharmacy_id,medicine_name,quantity_sold,upazila
2024-01-02,PH009,Vitamin C 500mg,19,Daulatpur
2024-01-02,PH009,Ranitidine 150mg,12,Daulatpur
2024-01-02,PH009,Antacid Tablet,22,Daulatpur
2024-01-02,PH009,Insulin (vial),5,Daulatpur
2024-01-02,PH009,Atorvastatin 10mg,6,Daulatpur
2024-01-02,PH009,Losartan 50mg,7,Daulatpur
2024-01-02,PH010,Paracetamol 500mg,41,Daulatpur
2024-01-02,PH010,ORS Sachet,18,Daulatpur
2024-01-02,PH010,Metronidazole 400mg,10,Daulatpur
2024-01-02,PH010,Cetirizine 10mg,17,Daulatpur
2024-01-02,PH010,Amoxicillin 500mg,11,Daulatpur
2024-01-02,PH010,Azithromycin 500mg,5,Daulatpur
2024-01-02,PH010,Zinc 20mg (child),9,Daulatpur
2024-01-02,PH010,Ciprofloxacin 500mg,7,Daulatpur
2024-01-02,PH010,Antihistamine Syrup,11,Daulatpur
2024-01-02,PH010,Vitamin C 500mg,21,Daulatpur
2024-01-02,PH010,Ranitidine 150mg,13,Daulatpur
2024-01-02,PH010,Antacid Tablet,18,Daulatpur
2024-01-02,PH010,Insulin (vial),4,Daulatpur
2024-01-02,PH010,Atorvastatin 10mg,7,Daulatpur
2024-01-02,PH010,Losartan 50mg,8,Daulatpur
2024-01-02,PH011,Paracetamol 500mg,36,Daulatpur
2024-01-02,PH011,ORS Sachet,14,Daulatpur
2024-01-02,PH011,Metronidazole 400mg,12,Daulatpur
2024-01-02,PH011,Cetirizine 10mg,15,Daulatpur
2024-01-02,PH011,Amoxicillin 500mg,10,Daulatpur
2024-01-02,PH011,Azithromycin 500mg,5,Daulatpur
2024-01-02,PH011,Zinc 20mg (child),11,Daulatpur
2024-01-02,PH011,Ciprofloxacin 500mg,6,Daulatpur
2024-01-02,PH011,Antihistamine Syrup,12,Daulatpur
2024-01-02,PH011,Vitamin C 500mg,16,Daulatpur
2024-01-02,PH011,Ranitidine 150mg,12,Daulatpur
2024-01-02,PH011,Antacid Tablet,19,Daulatpur
2024-01-02,PH011,Insulin (vial),3,Daulatpur
2024-01-02,PH011,Atorvastatin 10mg,5,Daulatpur
2024-01-02,PH011,Losartan 50mg,9,Daulatpur
2024-01-02,PH012,Paracetamol 500mg,39,Daulatpur
2024-01-02,PH012,ORS Sachet,16,Daulatpur
2024-01-02,PH012,Metronidazole 400mg,9,Daulatpur
2024-01-02,PH012,Cetirizine 10mg,15,Daulatpur
2024-01-02,PH012,Amoxicillin 500mg,11,Daulatpur
2024-01-02,PH012,Azithromycin 500mg,5,Daulatpur
2024-01-02,PH012,Zinc 20mg (child),10,Daulatpur
2024-01-02,PH012,Ciprofloxacin 500mg,7,Daulatpur
2024-01-02,PH012,Antihistamine Syrup,8,Daulatpur
2024-01-02,PH012,Vitamin C 500mg,17,Daulatpur
2024-01-02,PH012,Ranitidine 150mg,12,Daulatpur
2024-01-02,PH012,Antacid Tablet,23,Daulatpur
2024-01-02,PH012,Insulin (vial),4,Daulatpur
2024-01-02,PH012,Atorvastatin 10mg,6,Daulatpur
2024-01-02,PH012,Losartan 50mg,6,Daulatpur
2024-01-02,PH013,Paracetamol 500mg,37,Khalishpur
2024-01-02,PH013,ORS Sachet,15,Khalishpur
2024-01-02,PH013,Metronidazole 400mg,12,Khalishpur
2024-01-02,PH013,Cetirizine 10mg,12,Khalishpur
2024-01-02,PH013,Amoxicillin 500mg,9,Khalishpur
2024-01-02,PH013,Azithromycin 500mg,4,Khalishpur
2024-01-02,PH013,Zinc 20mg (child),9,Khalishpur
2024-01-02,PH013,Ciprofloxacin 500mg,8,Khalishpur
2024-01-02,PH013,Antihistamine Syrup,13,Khalishpur
2024-01-02,PH013,Vitamin C 500mg,26,Khalishpur
2024-01-02,PH013,Ranitidine 150mg,18,Khalishpur
2024-01-02,PH013,Antacid Tablet,23,Khalishpur
2024-01-02,PH013,Insulin (vial),5,Khalishpur
2024-01-02,PH013,Atorvastatin 10mg,7,Khalishpur
2024-01-02,PH013,Losartan 50mg,8,Khalishpur
2024-01-02,PH014,Paracetamol 500mg,43,Khalishpur
2024-01-02,PH014,ORS Sachet,18,Khalishpur
2024-01-02,PH014,Metronidazole 400mg,12,Khalishpur
2024-01-02,PH014,Cetirizine 10mg,15,Khalishpur
2024-01-02,PH014,Amoxicillin 500mg,11,Khalishpur
2024-01-02,PH014,Azithromycin 500mg,6,Khalishpur
2024-01-02,PH014,Zinc 20mg (child),7,Khalishpur
2024-01-02,PH014,Ciprofloxacin 500mg,7,Khalishpur
2024-01-02,PH014,Antihistamine Syrup,10,Khalishpur
2024-01-02,PH014,Vitamin C 500mg,17,Khalishpur
2024-01-02,PH014,Ranitidine 150mg,12,Khalishpur
2024-01-02,PH014,Antacid Tablet,20,Khalishpur
2024-01-02,PH014,Insulin (vial),6,Khalishpur
2024-01-02,PH014,Atorvastatin 10mg,7,Khalishpur
2024-01-02,PH014,Losartan 50mg,9,Khalishpur
2024-01-02,PH015,Paracetamol 500mg,29,Khalishpur
2024-01-02,PH015,ORS Sachet,16,Khalishpur
2024-01-02,PH015,Metronidazole 400mg,14,Khalishpur
2024-01-02,PH015,Cetirizine 10mg,15,Khalishpur
2024-01-02,PH015,Amoxicillin 500mg,11,Khalishpur
2024-01-02,PH015,Azithromycin 500mg,5,Khalishpur
2024-01-02,PH015,Zinc 20mg (child),10,Khalishpur
2024-01-02,PH015,Ciprofloxacin 500mg,6,Khalishpur
2024-01-02,PH015,Antihistamine Syrup,9,Khalishpur
2024-01-02,PH015,Vitamin C 500mg,18,Khalishpur
2024-01-02,PH015,Ranitidine 150mg,13,Khalishpur
2024-01-02,PH015,Antacid Tablet,15,Khalishpur
2024-01-02,PH015,Insulin (vial),4,Khalishpur
2024-01-02,PH015,Atorvastatin 10mg,8,Khalishpur
2024-01-02,PH015,Losartan 50mg,8,Khalishpur
2024-01-02,PH016,Paracetamol 500mg,32,Khalishpur
2024-01-02,PH016,ORS Sachet,19,Khalishpur
2024-01-02,PH016,Metronidazole 400mg,14,Khalishpur
2024-01-02,PH016,Cetirizine 10mg,12,Khalishpur
2024-01-02,PH016,Amoxicillin 500mg,12,Khalishpur
2024-01-02,PH016,Azithromycin 500mg,7,Khalishpur
2024-01-02,PH016,Zinc 20mg (child),9,Khalishpur
2024-01-02,PH016,Ciprofloxacin 500mg,5,Khalishpur
2024-01-02,PH016,Antihistamine Syrup,11,Khalishpur
2024-01-02,PH016,Vitamin C 500mg,26,Khalishpur
2024-01-02,PH016,Ranitidine 150mg,14,Khalishpur
2024-01-02,PH016,Antacid Tablet,18,Khalishpur
2024-01-02,PH016,Insulin (vial),4,Khalishpur
2024-01-02,PH016,Atorvastatin 10mg,5,Khalishpur
2024-01-02,PH016,Losartan 50mg,8,Khalishpur
2024-01-02,PH017,Paracetamol 500mg,31,Batiaghata
2024-01-02,PH017,ORS Sachet,21,Batiaghata
2024-01-02,PH017,Metronidazole 400mg,11,Batiaghata
2024-01-02,PH017,Cetirizine 10mg,11,Batiaghata
2024-01-02,PH017,Amoxicillin 500mg,10,Batiaghata
2024-01-02,PH017,Azithromycin 500mg,7,Batiaghata
2024-01-02,PH017,Zinc 20mg (child),8,Batiaghata
2024-01-02,PH017,Ciprofloxacin 500mg,8,Batiaghata
2024-01-02,PH017,Antihistamine Syrup,11,Batiaghata
2024-01-02,PH017,Vitamin C 500mg,24,Batiaghata
2024-01-02,PH017,Ranitidine 150mg,19,Batiaghata
2024-01-02,PH017,Antacid Tablet,20,Batiaghata
2024-01-02,PH017,Insulin (vial),5,Batiaghata
2024-01-02,PH017,Atorvastatin 10mg,5,Batiaghata
2024-01-02,PH017,Losartan 50mg,7,Batiaghata
2024-01-02,PH018,Paracetamol 500mg,35,Batiaghata
2024-01-02,PH018,ORS Sachet,15,Batiaghata
2024-01-02,PH018,Metronidazole 400mg,11,Batiaghata
2024-01-02,PH018,Cetirizine 10mg,13,Batiaghata
2024-01-02,PH018,Amoxicillin 500mg,11,Batiaghata
2024-01-02,PH018,Azithromycin 500mg,5,Batiaghata
2024-01-02,PH018,Zinc 20mg (child),11,Batiaghata
2024-01-02,PH018,Ciprofloxacin 500mg,6,Batiaghata
2024-01-02,PH018,Antihistamine Syrup,11,Batiaghata
2024-01-02,PH018,Vitamin C 500mg,21,Batiaghata
2024-01-02,PH018,Ranitidine 150mg,14,Batiaghata
2024-01-02,PH018,Antacid Tablet,22,Batiaghata
2024-01-02,PH018,Insulin (vial),6,Batiaghata
2024-01-02,PH018,Atorvastatin 10mg,5,Batiaghata
2024-01-02,PH018,Losartan 50mg,9,Batiaghata
2024-01-02,PH019,Paracetamol 500mg,27,Batiaghata
2024-01-02,PH019,ORS Sachet,16,Batiaghata
2024-01-02,PH019,Metronidazole 400mg,14,Batiaghata
2024-01-02,PH019,Cetirizine 10mg,17,Batiaghata
2024-01-02,PH019,Amoxicillin 500mg,12,Batiaghata
2024-01-02,PH019,Azithromycin 500mg,5,Batiaghata
2024-01-02,PH019,Zinc 20mg (child),11,Batiaghata
2024-01-02,PH019,Ciprofloxacin 500mg,8,Batiaghata
2024-01-02,PH019,Antihistamine Syrup,8,Batiaghata
2024-01-02,PH019,Vitamin C 500mg,25,Batiaghata
2024-01-02,PH019,Ranitidine 150mg,17,Batiaghata
2024-01-02,PH019,Antacid Tablet,24,Batiaghata
2024-01-02,PH019,Insulin (vial),4,Batiaghata
2024-01-02,PH019,Atorvastatin 10mg,7,Batiaghata
2024-01-02,PH019,Losartan 50mg,9,Batiaghata
2024-01-03,PH000,Paracetamol 500mg,34,Khulna Sadar
2024-01-03,PH000,ORS Sachet,19,Khulna Sadar
2024-01-03,PH000,Metronidazole 400mg,10,Khulna Sadar
2024-01-03,PH000,Cetirizine 10mg,10,Khulna Sadar
2024-01-03,PH000,Amoxicillin 500mg,8,Khulna Sadar
2024-01-03,PH000,Azithromycin 500mg,7,Khulna Sadar
2024-01-03,PH000,Zinc 20mg (child),9,Khulna Sadar
2024-01-03,PH000,Ciprofloxacin 500mg,8,Khulna Sadar
2024-01-03,PH000,Antihistamine Syrup,13,Khulna Sadar
2024-01-03,PH000,Vitamin C 500mg,26,Khulna Sadar
2024-01-03,PH000,Ranitidine 150mg,16,Khulna Sadar
2024-01-03,PH000,Antacid Tablet,17,Khulna Sadar
2024-01-03,PH000,Insulin (vial),5,Khulna Sadar
2024-01-03,PH000,Atorvastatin 10mg,7,Khulna Sadar
2024-01-03,PH000,Losartan 50mg,8,Khulna Sadar
2024-01-03,PH001,Paracetamol 500mg,26,Khulna Sadar
2024-01-03,PH001,ORS Sachet,14,Khulna Sadar
2024-01-03,PH001,Metronidazole 400mg,9,Khulna Sadar
2024-01-03,PH001,Cetirizine 10mg,12,Khulna Sadar
2024-01-03,PH001,Amoxicillin 500mg,9,Khulna Sadar
2024-01-03,PH001,Azithromycin 500mg,5,Khulna Sadar
2024-01-03,PH001,Zinc 20mg (child),11,Khulna Sadar
2024-01-03,PH001,Ciprofloxacin 500mg,7,Khulna Sadar
2024-01-03,PH001,Antihistamine Syrup,9,Khulna Sadar
2024-01-03,PH001,Vitamin C 500mg,20,Khulna Sadar
2024-01-03,PH001,Ranitidine 150mg,19,Khulna Sadar
2024-01-03,PH001,Antacid Tablet,21,Khulna Sadar
2024-01-03,PH001,Insulin (vial),3,Khulna Sadar
2024-01-03,PH001,Atorvastatin 10mg,6,Khulna Sadar
2024-01-03,PH001,Losartan 50mg,9,Khulna Sadar
2024-01-03,PH002,Paracetamol 500mg,35,Khulna Sadar
2024-01-03,PH002,ORS Sachet,15,Khulna Sadar
2024-01-03,PH002,Metronidazole 400mg,11,Khulna Sadar
2024-01-03,PH002,Cetirizine 10mg,15,Khulna Sadar
2024-01-03,PH002,Amoxicillin 500mg,8,Khulna Sadar
2024-01-03,PH002,Azithromycin 500mg,5,Khulna Sadar
2024-01-03,PH002,Zinc 20mg (child),11,Khulna Sadar
2024-01-03,PH002,Ciprofloxacin 500mg,6,Khulna Sadar
2024-01-03,PH002,Antihistamine Syrup,10,Khulna Sadar
2024-01-03,PH002,Vitamin C 500mg,27,Khulna Sadar
2024-01-03,PH002,Ranitidine 150mg,19,Khulna Sadar
2024-01-03,PH002,Antacid Tablet,18,Khulna Sadar
2024-01-03,PH002,Insulin (vial),3,Khulna Sadar
2024-01-03,PH002,Atorvastatin 10mg,5,Khulna Sadar
2024-01-03,PH002,Losartan 50mg,9,Khulna Sadar
2024-01-03,PH003,Paracetamol 500mg,38,Khulna Sadar
2024-01-03,PH003,ORS Sachet,15,Khulna Sadar
2024-01-03,PH003,Metronidazole 400mg,14,Khulna Sadar
2024-01-03,PH003,Cetirizine 10mg,16,Khulna Sadar
2024-01-03,PH003,Amoxicillin 500mg,11,Khulna Sadar
2024-01-03,PH003,Azithromycin 500mg,4,Khulna Sadar
2024-01-03,PH003,Zinc 20mg (child),10,Khulna Sadar
2024-01-03,PH003,Ciprofloxacin 500mg,6,Khulna Sadar
2024-01-03,PH003,Antihistamine Syrup,9,Khulna Sadar
2024-01-03,PH003,Vitamin C 500mg,20,Khulna Sadar
2024-01-03,PH003,Ranitidine 150mg,15,Khulna Sadar
2024-01-03,PH003,Antacid Tablet,23,Khulna Sadar
2024-01-03,PH003,Insulin (vial),4,Khulna Sadar
2024-01-03,PH003,Atorvastatin 10mg,5,Khulna Sadar
2024-01-03,PH003,Losartan 50mg,6,Khulna Sadar
2024-01-03,PH004,Paracetamol 500mg,34,Khulna Sadar
2024-01-03,PH004,ORS Sachet,15,Khulna Sadar
2024-01-03,PH004,Metronidazole 400mg,14,Khulna Sadar
2024-01-03,PH004,Cetirizine 10mg,14,Khulna Sadar
2024-01-03,PH004,Amoxicillin 500mg,11,Khulna Sadar
2024-01-03,PH004,Azithromycin 500mg,5,Khulna Sadar
2024-01-03,PH004,Zinc 20mg (child),10,Khulna Sadar
2024-01-03,PH004,Ciprofloxacin 500mg,7,Khulna Sadar
2024-01-03,PH004,Antihistamine Syrup,8,Khulna Sadar
2024-01-03,PH004,Vitamin C 500mg,20,Khulna Sadar
2024-01-03,PH004,Ranitidine 150mg,17,Khulna Sadar
2024-01-03,PH004,Antacid Tablet,16,Khulna Sadar
2024-01-03,PH004,Insulin (vial),6,Khulna Sadar
2024-01-03,PH004,Atorvastatin 10mg,5,Khulna Sadar
2024-01-03,PH004,Losartan 50mg,6,Khulna Sadar
2024-01-03,PH005,Paracetamol 500mg,38,Sonadanga
2024-01-03,PH005,ORS Sachet,22,Sonadanga
2024-01-03,PH005,Metronidazole 400mg,13,Sonadanga
2024-01-03,PH005,Cetirizine 10mg,14,Sonadanga
2024-01-03,PH005,Amoxicillin 500mg,9,Sonadanga
2024-01-03,PH005,Azithromycin 500mg,5,Sonadanga
2024-01-03,PH005,Zinc 20mg (child),7,Sonadanga
2024-01-03,PH005,Ciprofloxacin 500mg,6,Sonadanga
2024-01-03,PH005,Antihistamine Syrup,11,Sonadanga
2024-01-03,PH005,Vitamin C 500mg,19,Sonadanga
2024-01-03,PH005,Ranitidine 150mg,19,Sonadanga
2024-01-03,PH005,Antacid Tablet,16,Sonadanga
2024-01-03,PH005,Insulin (vial),4,Sonadanga
2024-01-03,PH005,Atorvastatin 10mg,6,Sonadanga
2024-01-03,PH005,Losartan 50mg,9,Sonadanga
2024-01-03,PH006,Paracetamol 500mg,32,Sonadanga
2024-01-03,PH006,ORS Sachet,15,Sonadanga
2024-01-03,PH006,Metronidazole 400mg,13,Sonadanga
2024-01-03,PH006,Cetirizine 10mg,11,Sonadanga
2024-01-03,PH006,Amoxicillin 500mg,9,Sonadanga
2024-01-03,PH006,Azithromycin 500mg,5,Sonadanga
2024-01-03,PH006,Zinc 20mg (child),12,Sonadanga
2024-01-03,PH006,Ciprofloxacin 500mg,6,Sonadanga
2024-01-03,PH006,Antihistamine Syrup,11,Sonadanga
2024-01-03,PH006,Vitamin C 500mg,27,Sonadanga
2024-01-03,PH006,Ranitidine 150mg,17,Sonadanga
2024-01-03,PH006,Antacid Tablet,24,Sonadanga
2024-01-03,PH006,Insulin (vial),4,Sonadanga
2024-01-03,PH006,Atorvastatin 10mg,8,Sonadanga
2024-01-03,PH006,Losartan 50mg,7,Sonadanga
2024-01-03,PH007,Paracetamol 500mg,31,Sonadanga
2024-01-03,PH007,ORS Sachet,22,Sonadanga
2024-01-03,PH007,Metronidazole 400mg,12,Sonadanga
2024-01-03,PH007,Cetirizine 10mg,11,Sonadanga
2024-01-03,PH007,Amoxicillin 500mg,10,Sonadanga
2024-01-03,PH007,Azithromycin 500mg,6,Sonadanga
2024-01-03,PH007,Zinc 20mg (child),8,Sonadanga
2024-01-03,PH007,Ciprofloxacin 500mg,6,Sonadanga
2024-01-03,PH007,Antihistamine Syrup,10,Sonadanga
2024-01-03,PH007,Vitamin C 500mg,18,Sonadanga
2024-01-03,PH007,Ranitidine 150mg,17,Sonadanga
2024-01-03,PH007,Antacid Tablet,19,Sonadanga
2024-01-03,PH007,Insulin (vial),5,Sonadanga
2024-01-03,PH007,Atorvastatin 10mg,7,Sonadanga
2024-01-03,PH007,Losartan 50mg,8,Sonadanga
2024-01-03,PH008,Paracetamol 500mg,39,Sonadanga
2024-01-03,PH008,ORS Sachet,17,Sonadanga
2024-01-03,PH008,Metronidazole 400mg,14,Sonadanga
2024-01-03,PH008,Cetirizine 10mg,16,Sonadanga
2024-01-03,PH008,Amoxicillin 500mg,9,Sonadanga
2024-01-03,PH008,Azithromycin 500mg,4,Sonadanga
2024-01-03,PH008,Zinc 20mg (child),9,Sonadanga
2024-01-03,PH008,Ciprofloxacin 500mg,6,Sonadanga
2024-01-03,PH008,Antihistamine Syrup,13,Sonadanga
2024-01-03,PH008,Vitamin C 500mg,19,Sonadanga
2024-01-03,PH008,Ranitidine 150mg,12,Sonadanga
2024-01-03,PH008,Antacid Tablet,16,Sonadanga
2024-01-03,PH008,Insulin (vial),5,Sonadanga
2024-01-03,PH008,Atorvastatin 10mg,5,Sonadanga
2024-01-03,PH008,Losartan 50mg,9,Sonadanga
2024-01-03,PH009,Paracetamol 500mg,33,Daulatpur
2024-01-03,PH009,ORS Sachet,18,Daulatpur
2024-01-03,PH009,Metronidazole 400mg,13,Daulatpur
2024-01-03,PH009,Cetirizine 10mg,16,Daulatpur
2024-01-03,PH009,Amoxicillin 500mg,8,Daulatpur
2024-01-03,PH009,Azithromycin 500mg,6,Daulatpur
2024-01-03,PH009,Zinc 20mg (child),8,Daulatpur
2024-01-03,PH009,Ciprofloxacin 500mg,8,Daulatpur
2024-01-03,PH009,Antihistamine Syrup,12,Daulatpur
2024-01-03,PH009,Vitamin C 500mg,19,Daulatpur
2024-01-03,PH009,Ranitidine 150mg,14,Daulatpur
2024-01-03,PH009,Antacid Tablet,24,Daulatpur
2024-01-03,PH009,Insulin (vial),6,Daulatpur
2024-01-03,PH009,Atorvastatin 10mg,7,Daulatpur
2024-01-03,PH009,Losartan 50mg,6,Daulatpur
2024-01-03,PH010,Paracetamol 500mg,30,Daulatpur
2024-01-03,PH010,ORS Sachet,18,Daulatpur
2024-01-03,PH010,Metronidazole 400mg,10,Daulatpur
2024-01-03,PH010,Cetirizine 10mg,14,Daulatpur
2024-01-03,PH010,Amoxicillin 500mg,7,Daulatpur
2024-01-03,PH010,Azithromycin 500mg,5,Daulatpur
2024-01-03,PH010,Zinc 20mg (child),9,Daulatpur
2024-01-03,PH010,Ciprofloxacin 500mg,8,Daulatpur
2024-01-03,PH010,Antihistamine Syrup,10,Daulatpur
2024-01-03,PH010,Vitamin C 500mg,26,Daulatpur
2024-01-03,PH010,Ranitidine 150mg,13,Daulatpur
2024-01-03,PH010,Antacid Tablet,15,Daulatpur
2024-01-03,PH010,Insulin (vial),4,Daulatpur
2024-01-03,PH010,Atorvastatin 10mg,5,Daulatpur
2024-01-03,PH010,Losartan 50mg,9,Daulatpur
2024-01-03,PH011,Paracetamol 500mg,40,Daulatpur
2024-01-03,PH011,ORS Sachet,21,Daulatpur
2024-01-03,PH011,Metronidazole 400mg,10,Daulatpur
2024-01-03,PH011,Cetirizine 10mg,16,Daulatpur
2024-01-03,PH011,Amoxicillin 500mg,12,Daulatpur
2024-01-03,PH011,Azithromycin 500mg,5,Daulatpur
2024-01-03,PH011,Zinc 20mg (child),11,Daulatpur
2024-01-03,PH011,Ciprofloxacin 500mg,6,Daulatpur
2024-01-03,PH011,Antihistamine Syrup,9,Daulatpur
2024-01-03,PH011,Vitamin C 500mg,23,Daulatpur
2024-01-03,PH011,Ranitidine 150mg,14,Daulatpur
2024-01-03,PH011,Antacid Tablet,18,Daulatpur
2024-01-03,PH011,Insulin (vial),5,Daulatpur
2024-01-03,PH011,Atorvastatin 10mg,7,Daulatpur
2024-01-03,PH011,Losartan 50mg,6,Daulatpur
2024-01-03,PH012,Paracetamol 500mg,26,Daulatpur
2024-01-03,PH012,ORS Sachet,18,Daulatpur
2024-01-03,PH012,Metronidazole 400mg,9,Daulatpur
2024-01-03,PH012,Cetirizine 10mg,11,Daulatpur
2024-01-03,PH012,Amoxicillin 500mg,12,Daulatpur
2024-01-03,PH012,Azithromycin 500mg,7,Daulatpur
2024-01-03,PH012,Zinc 20mg (child),11,Daulatpur
2024-01-03,PH012,Ciprofloxacin 500mg,8,Daulatpur
2024-01-03,PH012,Antihistamine Syrup,12,Daulatpur
2024-01-03,PH012,Vitamin C 500mg,26,Daulatpur
2024-01-03,PH012,Ranitidine 150mg,12,Daulatpur
2024-01-03,PH012,Antacid Tablet,18,Daulatpur
2024-01-03,PH012,Insulin (vial),4,Daulatpur
2024-01-03,PH012,Atorvastatin 10mg,6,Daulatpur
2024-01-03,PH012,Losartan 50mg,7,Daulatpur
2024-01-03,PH013,Paracetamol 500mg,31,Khalishpur
2024-01-03,PH013,ORS Sachet,20,Khalishpur
2024-01-03,PH013,Metronidazole 400mg,14,Khalishpur
2024-01-03,PH013,Cetirizine 10mg,16,Khalishpur
2024-01-03,PH013,Amoxicillin 500mg,9,Khalishpur
2024-01-03,PH013,Azithromycin 500mg,6,Khalishpur
2024-01-03,PH013,Zinc 20mg (child),8,Khalishpur
2024-01-03,PH013,Ciprofloxacin 500mg,6,Khalishpur
2024-01-03,PH013,Antihistamine Syrup,13,Khalishpur
2024-01-03,PH013,Vitamin C 500mg,22,Khalishpur
2024-01-03,PH013,Ranitidine 150mg,12,Khalishpur
2024-01-03,PH013,Antacid Tablet,19,Khalishpur
2024-01-03,PH013,Insulin (vial),5,Khalishpur
2024-01-03,PH013,Atorvastatin 10mg,7,Khalishpur
2024-01-03,PH013,Losartan 50mg,6,Khalishpur
2024-01-03,PH014,Paracetamol 500mg,33,Khalishpur
2024-01-03,PH014,ORS Sachet,16,Khalishpur
2024-01-03,PH014,Metronidazole 400mg,10,Khalishpur
2024-01-03,PH014,Cetirizine 10mg,12,Khalishpur
2024-01-03,PH014,Amoxicillin 500mg,11,Khalishpur
2024-01-03,PH014,Azithromycin 500mg,6,Khalishpur
2024-01-03,PH014,Zinc 20mg (child),11,Khalishpur
2024-01-03,PH014,Ciprofloxacin 500mg,6,Khalishpur
2024-01-03,PH014,Antihistamine Syrup,12,Khalishpur
2024-01-03,PH014,Vitamin C 500mg,16,Khalishpur
2024-01-03,PH014,Ranitidine 150mg,14,Khalishpur
2024-01-03,PH014,Antacid Tablet,16,Khalishpur
2024-01-03,PH014,Insulin (vial),4,Khalishpur
2024-01-03,PH014,Atorvastatin 10mg,7,Khalishpur
2024-01-03,PH014,Losartan 50mg,6,Khalishpur
2024-01-03,PH015,Paracetamol 500mg,41,Khalishpur
2024-01-03,PH015,ORS Sachet,18,Khalishpur
2024-01-03,PH015,Metronidazole 400mg,14,Khalishpur
2024-01-03,PH015,Cetirizine 10mg,10,Khalishpur
2024-01-03,PH015,Amoxicillin 500mg,7,Khalishpur
2024-01-03,PH015,Azithromycin 500mg,4,Khalishpur
2024-01-03,PH015,Zinc 20mg (child),12,Khalishpur
2024-01-03,PH015,Ciprofloxacin 500mg,6,Khalishpur
2024-01-03,PH015,Antihistamine Syrup,8,Khalishpur
2024-01-03,PH015,Vitamin C 500mg,19,Khalishpur
2024-01-03,PH015,Ranitidine 150mg,14,Khalishpur
2024-01-03,PH015,Antacid Tablet,17,Khalishpur
2024-01-03,PH015,Insulin (vial),4,Khalishpur
2024-01-03,PH015,Atorvastatin 10mg,6,Khalishpur
2024-01-03,PH015,Losartan 50mg,6,Khalishpur
2024-01-03,PH016,Paracetamol 500mg,33,Khalishpur
2024-01-03,PH016,ORS Sachet,14,Khalishpur
2024-01-03,PH016,Metronidazole 400mg,12,Khalishpur
2024-01-03,PH016,Cetirizine 10mg,16,Khalishpur
2024-01-03,PH016,Amoxicillin 500mg,8,Khalishpur
2024-01-03,PH016,Azithromycin 500mg,6,Khalishpur
2024-01-03,PH016,Zinc 20mg (child),10,Khalishpur
2024-01-03,PH016,Ciprofloxacin 500mg,6,Khalishpur
2024-01-03,PH016,Antihistamine Syrup,10,Khalishpur
2024-01-03,PH016,Vitamin C 500mg,18,Khalishpur
2024-01-03,PH016,Ranitidine 150mg,16,Khalishpur
2024-01-03,PH016,Antacid Tablet,24,Khalishpur
2024-01-03,PH016,Insulin (vial),5,Khalishpur
2024-01-03,PH016,Atorvastatin 10mg,6,Khalishpur
2024-01-03,PH016,Losartan 50mg,7,Khalishpur
2024-01-03,PH017,Paracetamol 500mg,35,Batiaghata
2024-01-03,PH017,ORS Sachet,16,Batiaghata
2024-01-03,PH017,Metronidazole 400mg,14,Batiaghata
2024-01-03,PH017,Cetirizine 10mg,16,Batiaghata
2024-01-03,PH017,Amoxicillin 500mg,9,Batiaghata
2024-01-03,PH017,Azithromycin 500mg,5,Batiaghata
2024-01-03,PH017,Zinc 20mg (child),11,Batiaghata
2024-01-03,PH017,Ciprofloxacin 500mg,7,Batiaghata
2024-01-03,PH017,Antihistamine Syrup,12,Batiaghata
2024-01-03,PH017,Vitamin C 500mg,26,Batiaghata
2024-01-03,PH017,Ranitidine 150mg,19,Batiaghata
2024-01-03,PH017,Antacid Tablet,22,Batiaghata
2024-01-03,PH017,Insulin (vial),4,Batiaghata
2024-01-03,PH017,Atorvastatin 10mg,7,Batiaghata
2024-01-03,PH017,Losartan 50mg,8,Batiaghata
2024-01-03,PH018,Paracetamol 500mg,29,Batiaghata
2024-01-03,PH018,ORS Sachet,22,Batiaghata
2024-01-03,PH018,Metronidazole 400mg,10,Batiaghata
2024-01-03,PH018,Cetirizine 10mg,16,Batiaghata
2024-01-03,PH018,Amoxicillin 500mg,7,Batiaghata
2024-01-03,PH018,Azithromycin 500mg,4,Batiaghata
2024-01-03,PH018,Zinc 20mg (child),7,Batiaghata
2024-01-03,PH018,Ciprofloxacin 500mg,5,Batiaghata
2024-01-03,PH018,Antihistamine Syrup,8,Batiaghata
2024-01-03,PH018,Vitamin C 500mg,17,Batiaghata
2024-01-03,PH018,Ranitidine 150mg,17,Batiaghata
2024-01-03,PH018,Antacid Tablet,24,Batiaghata
2024-01-03,PH018,Insulin (vial),5,Batiaghata
2024-01-03,PH018,Atorvastatin 10mg,8,Batiaghata
2024-01-03,PH018,Losartan 50mg,9,Batiaghata
2024-01-03,PH019,Paracetamol 500mg,29,Batiaghata
2024-01-03,PH019,ORS Sachet,16,Batiaghata
2024-01-03,PH019,Metronidazole 400mg,9,Batiaghata
2024-01-03,PH019,Cetirizine 10mg,11,Batiaghata
2024-01-03,PH019,Amoxicillin 500mg,8,Batiaghata
2024-01-03,PH019,Azithromycin 500mg,5,Batiaghata
2024-01-03,PH019,Zinc 20mg (child),12,Batiaghata
2024-01-03,PH019,Ciprofloxacin 500mg,6,Batiaghata
2024-01-03,PH019,Antihistamine Syrup,12,Batiaghata
